purpose,i,j,model_requested,circuit_index,depth_transpiled,size_transpiled,ops_transpiled
test_kernel,600,9,qksvc,6164,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,601,0,qksvc,6165,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,1,qksvc,6166,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,2,qksvc,6167,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,3,qksvc,6168,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,4,qksvc,6169,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,5,qksvc,6170,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,6,qksvc,6171,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,7,qksvc,6172,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,8,qksvc,6173,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,601,9,qksvc,6174,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,602,0,qksvc,6175,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,1,qksvc,6176,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,602,2,qksvc,6177,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,3,qksvc,6178,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,602,4,qksvc,6179,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,5,qksvc,6180,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,6,qksvc,6181,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,7,qksvc,6182,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,8,qksvc,6183,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,602,9,qksvc,6184,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,603,0,qksvc,6185,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,1,qksvc,6186,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,2,qksvc,6187,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,3,qksvc,6188,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,4,qksvc,6189,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,5,qksvc,6190,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,6,qksvc,6191,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,7,qksvc,6192,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,8,qksvc,6193,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,603,9,qksvc,6194,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,604,0,qksvc,6195,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,1,qksvc,6196,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,604,2,qksvc,6197,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,3,qksvc,6198,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,604,4,qksvc,6199,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,5,qksvc,6200,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,6,qksvc,6201,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,7,qksvc,6202,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,8,qksvc,6203,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,604,9,qksvc,6204,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,0,qksvc,6205,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,1,qksvc,6206,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,605,2,qksvc,6207,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,3,qksvc,6208,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,605,4,qksvc,6209,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,5,qksvc,6210,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,6,qksvc,6211,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,7,qksvc,6212,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,8,qksvc,6213,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,605,9,qksvc,6214,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,0,qksvc,6215,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,1,qksvc,6216,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,606,2,qksvc,6217,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,3,qksvc,6218,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,606,4,qksvc,6219,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,5,qksvc,6220,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,6,qksvc,6221,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,7,qksvc,6222,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,8,qksvc,6223,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,606,9,qksvc,6224,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,0,qksvc,6225,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,1,qksvc,6226,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,607,2,qksvc,6227,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,3,qksvc,6228,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,607,4,qksvc,6229,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,5,qksvc,6230,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,6,qksvc,6231,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,7,qksvc,6232,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,8,qksvc,6233,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,607,9,qksvc,6234,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,0,qksvc,6235,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,1,qksvc,6236,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,608,2,qksvc,6237,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,3,qksvc,6238,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,608,4,qksvc,6239,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,5,qksvc,6240,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,6,qksvc,6241,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,7,qksvc,6242,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,8,qksvc,6243,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,608,9,qksvc,6244,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,0,qksvc,6245,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,1,qksvc,6246,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,609,2,qksvc,6247,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,3,qksvc,6248,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,609,4,qksvc,6249,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,5,qksvc,6250,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,6,qksvc,6251,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,7,qksvc,6252,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,8,qksvc,6253,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,609,9,qksvc,6254,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,610,0,qksvc,6255,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,1,qksvc,6256,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,2,qksvc,6257,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,3,qksvc,6258,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,4,qksvc,6259,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,5,qksvc,6260,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,6,qksvc,6261,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,7,qksvc,6262,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,8,qksvc,6263,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,610,9,qksvc,6264,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,0,qksvc,6265,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,1,qksvc,6266,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,2,qksvc,6267,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,3,qksvc,6268,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,4,qksvc,6269,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,5,qksvc,6270,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,6,qksvc,6271,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,7,qksvc,6272,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,8,qksvc,6273,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,611,9,qksvc,6274,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,612,0,qksvc,6275,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,1,qksvc,6276,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,612,2,qksvc,6277,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,3,qksvc,6278,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,612,4,qksvc,6279,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,5,qksvc,6280,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,6,qksvc,6281,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,7,qksvc,6282,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,8,qksvc,6283,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,612,9,qksvc,6284,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,0,qksvc,6285,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,1,qksvc,6286,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,613,2,qksvc,6287,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,3,qksvc,6288,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,613,4,qksvc,6289,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,5,qksvc,6290,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,6,qksvc,6291,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,7,qksvc,6292,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,8,qksvc,6293,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,613,9,qksvc,6294,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,0,qksvc,6295,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,1,qksvc,6296,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,614,2,qksvc,6297,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,3,qksvc,6298,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,614,4,qksvc,6299,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,5,qksvc,6300,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,6,qksvc,6301,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,7,qksvc,6302,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,8,qksvc,6303,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,614,9,qksvc,6304,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,0,qksvc,6305,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,1,qksvc,6306,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,615,2,qksvc,6307,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,3,qksvc,6308,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,615,4,qksvc,6309,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,5,qksvc,6310,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,6,qksvc,6311,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,7,qksvc,6312,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,8,qksvc,6313,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,615,9,qksvc,6314,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,0,qksvc,6315,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,1,qksvc,6316,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,616,2,qksvc,6317,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,3,qksvc,6318,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,616,4,qksvc,6319,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,5,qksvc,6320,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,6,qksvc,6321,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,7,qksvc,6322,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,8,qksvc,6323,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,616,9,qksvc,6324,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,0,qksvc,6325,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,1,qksvc,6326,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,617,2,qksvc,6327,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,3,qksvc,6328,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,617,4,qksvc,6329,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,5,qksvc,6330,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,6,qksvc,6331,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,7,qksvc,6332,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,8,qksvc,6333,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,617,9,qksvc,6334,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,0,qksvc,6335,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,1,qksvc,6336,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,618,2,qksvc,6337,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,3,qksvc,6338,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,618,4,qksvc,6339,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,5,qksvc,6340,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,6,qksvc,6341,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,7,qksvc,6342,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,8,qksvc,6343,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,618,9,qksvc,6344,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,619,0,qksvc,6345,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,1,qksvc,6346,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,2,qksvc,6347,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,3,qksvc,6348,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,4,qksvc,6349,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,5,qksvc,6350,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,6,qksvc,6351,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,7,qksvc,6352,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,8,qksvc,6353,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,619,9,qksvc,6354,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,0,qksvc,6355,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,1,qksvc,6356,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,2,qksvc,6357,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,3,qksvc,6358,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,4,qksvc,6359,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,5,qksvc,6360,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,6,qksvc,6361,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,7,qksvc,6362,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,8,qksvc,6363,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,620,9,qksvc,6364,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,621,0,qksvc,6365,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,1,qksvc,6366,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,621,2,qksvc,6367,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,3,qksvc,6368,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,621,4,qksvc,6369,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,5,qksvc,6370,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,6,qksvc,6371,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,7,qksvc,6372,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,8,qksvc,6373,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,621,9,qksvc,6374,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,622,0,qksvc,6375,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,1,qksvc,6376,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,2,qksvc,6377,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,3,qksvc,6378,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,4,qksvc,6379,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,5,qksvc,6380,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,6,qksvc,6381,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,7,qksvc,6382,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,8,qksvc,6383,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,622,9,qksvc,6384,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,623,0,qksvc,6385,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,1,qksvc,6386,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,623,2,qksvc,6387,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,3,qksvc,6388,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,623,4,qksvc,6389,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,5,qksvc,6390,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,6,qksvc,6391,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,7,qksvc,6392,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,8,qksvc,6393,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,623,9,qksvc,6394,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,0,qksvc,6395,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,1,qksvc,6396,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,624,2,qksvc,6397,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,3,qksvc,6398,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,624,4,qksvc,6399,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,5,qksvc,6400,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,6,qksvc,6401,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,7,qksvc,6402,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,624,8,qksvc,6403,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
